Transaction_ID,Transaction_Date,Transaction_Time,Customer_ID,Customer_Name,Customer_Email,Customer_Age_Group,Customer_Gender,Customer_Type,Lifetime_Orders,Shipping_State,Shipping_State_Name,Shipping_City,Shipping_Zip,Product_SKU,Product_Name,Product_Category,Product_Brand,Product_Rating,Product_Reviews,Quantity,Original_Price,Discount_Percent,Unit_Price,Subtotal,Tax_Rate_Percent,Tax_Amount,Shipping_Cost,Total_Amount,Cost_Per_Unit,Total_Cost,Gross_Profit,Profit_Margin_Percent,Payment_Method,Payment_Status,Order_Status,Shipping_Method,Shipping_Carrier,Delivery_Days_Estimated,Delivery_Days_Actual,On_Time_Delivery,Device_Type,Browser,Operating_System,Traffic_Source,Campaign_Name,Coupon_Code,Is_Gift,Warehouse_Location,Return_Requested,Return_Reason,Customer_Rating,Review_Submitted,NPS_Score,Session_Duration_Seconds,Pages_Viewed,Cart_Abandonment_Count,Days_Since_Last_Purchase,Fiscal_Quarter,Fiscal_Year,Day_Of_Week,Is_Weekend,Hour_Of_Day
TXN-1000474,2023-03-19,17:12:16,C776309,Pamela Reed,pamelar27@hotmail.com,35-44,Female,Returning,39,MI,Michigan,Phoenix,63880,SKU38245,HP Spectre x360 16,Computers,HP,4.2,918,3,1649.0,20,1319.2,3957.6,9.76,386.17,0.0,4343.77,854.29,2562.87,1780.9,41.0,Apple Pay,Refunded,Processing,Free Shipping,DHL,6,6,False,Desktop,Edge,Windows,Organic Search,Refer a Friend Bonus,SAVE20,True,East Coast DC,False,,3.0,False,,188,19,3,169,Q1,2023,Sunday,True,15
TXN-1000475,2023-07-24,09:13:28,C740923,Jason Scott,jason_scott27@outlook.com,18-24,Female,New,4,MO,Missouri,Chicago,88106,SKU24585,Apple Watch Band Sport,Fashion,Apple,3.7,2258,1,49.0,0,49.0,49.0,8.23,4.03,1.44,54.47,24.87,24.87,28.16,51.7,Mastercard,Refunded,Processing,Standard Shipping,DHL,2,4,True,Mobile,Firefox,iOS,Direct,,,False,Central DC,False,,,True,,98,3,1,92,Q3,2023,Monday,False,11
TXN-1000476,2023-02-02,17:06:55,C607351,Nancy Hill,nancy_hill97@gmail.com,65+,Male,New,49,MA,Massachusetts,San Francisco,62805,SKU12957,Titleist Pro V1 Golf Balls,Sports & Outdoors,Titleist,3.7,2553,2,54.99,15,46.74,93.48,7.46,6.98,0.0,100.46,29.76,59.52,40.94,40.75,PayPal,Completed,Shipped,2-Day Shipping,FedEx,5,8,True,Tablet,Mobile App,iOS,Referral,Tech Week Promotion,SAVE15,True,Southern DC,False,,3.0,False,,606,18,0,171,Q1,2023,Thursday,False,19
TXN-1000477,2023-11-07,11:40:10,C904345,Amanda Wright,amandawright21@icloud.com,45-54,Other,Returning,34,SC,South Carolina,San Antonio,41218,SKU23972,Bowflex SelectTech 552,Sports & Outdoors,Bowflex,4.6,199,2,429.0,10,386.1,772.2,9.36,72.29,0.0,844.49,292.73,585.46,259.03,30.67,PayPal,Completed,Delivered,Free Shipping,USPS,4,3,True,Tablet,Chrome,Android,Paid Search,,SAVE10,False,West Coast DC,False,,1.0,False,,1105,8,2,130,Q4,2023,Tuesday,False,17
TXN-1000478,2023-03-22,07:21:57,C916847,Brenda Jimenez,brenda.jimenez39@yahoo.com,18-24,Female,New,45,VA,Virginia,New York,76882,SKU18875,Samsung Galaxy S24 Ultra,Electronics,Samsung,4.9,3916,1,1299.0,0,1299.0,1299.0,8.1,105.2,0.0,1404.2,886.9,886.9,517.3,36.84,Google Pay,Completed,Delivered,2-Day Shipping,Amazon Logistics,6,8,True,Mobile,Safari,iOS,Direct,,,True,Southern DC,False,,,False,4.0,845,10,0,94,Q1,2023,Wednesday,False,16
TXN-1000479,2023-12-20,16:45:07,C300450,Michelle Murphy,michelle_murphy88@icloud.com,25-34,Female,New,43,NC,North Carolina,Austin,45554,SKU43965,Instant Pot Pro Plus,Home & Kitchen,Instant,4.5,221,2,169.99,5,161.49,322.98,5.25,16.95,0.0,339.93,118.07,236.14,103.79,30.53,Mastercard,Completed,Delivered,Next Day,FedEx,6,9,True,Mobile,Safari,iOS,Social Media,Back to School,SAVE5,False,Southern DC,False,,,False,7.0,69,7,1,180,Q4,2023,Wednesday,False,20
TXN-1000480,2023-02-01,18:42:59,C417305,Debra Castillo,debra.castillo45@protonmail.com,65+,Female,New,2,TX,Texas,Houston,88254,SKU56611,Dyson V15 Detect Vacuum,Home & Kitchen,Dyson,4.6,1376,3,749.99,10,674.99,2024.97,6.08,123.08,0.0,2148.05,422.66,1267.98,880.07,40.97,Google Pay,Refunded,Returned,Express Shipping,USPS,6,6,True,Tablet,Firefox,Windows,Email,,SAVE10,False,East Coast DC,True,,5.0,False,,391,14,1,87,Q1,2023,Wednesday,False,18
TXN-1000481,2023-09-15,19:54:56,C371945,David Clark,david_clark71@protonmail.com,45-54,Male,VIP,44,SC,South Carolina,Boston,80912,SKU23243,Coach Leather Tote,Fashion,Coach,4.2,2888,2,395.0,5,375.25,750.5,7.38,55.42,0.0,805.92,261.54,523.08,282.84,35.1,Google Pay,Refunded,Shipped,Express Shipping,UPS,7,9,True,Desktop,Safari,macOS,Paid Search,VIP Member Exclusive,SAVE5,False,Central DC,False,,2.0,False,,860,11,2,21,Q3,2023,Friday,False,16
TXN-1000482,2023-12-27,18:12:12,C217557,Linda Ward,linda.ward21@outlook.com,55-64,Other,New,35,WA,Washington,Fort Worth,42404,SKU67910,Microsoft Surface Laptop 5,Computers,Microsoft,4.6,1932,2,999.0,5,949.05,1898.1,5.79,109.96,0.0,2008.06,677.86,1355.72,652.34,32.49,Klarna,Refunded,Shipped,2-Day Shipping,Amazon Logistics,7,4,True,Mobile,Safari,Android,Organic Search,,SAVE5,False,West Coast DC,False,,,False,,419,17,2,52,Q4,2023,Wednesday,False,16
TXN-1000483,2023-03-19,19:47:36,C488074,Jacob Walker,jacob.walker8@hotmail.com,45-54,Female,Returning,29,TX,Texas,Charlotte,69135,SKU10082,"iPad Pro 12.9""",Electronics,iPad,4.1,3876,1,1099.0,15,934.15,934.15,7.53,70.35,0.0,1004.5,747.37,747.37,257.13,25.6,Apple Pay,Completed,Processing,Standard Shipping,Amazon Logistics,7,7,True,Mobile,Chrome,iOS,Social Media,,SAVE15,False,East Coast DC,False,Defective,,False,,905,12,3,141,Q1,2023,Sunday,True,23
TXN-1000484,2023-02-16,19:00:59,C247242,Kimberly Smith,kimberlys78@yahoo.com,25-34,Male,VIP,41,PA,Pennsylvania,Charlotte,32627,SKU47350,Razer Blade 15,Computers,Razer,3.8,1928,1,2499.0,20,1999.2,1999.2,7.53,150.56,0.0,2149.76,1483.09,1483.09,666.67,31.01,Mastercard,Completed,Delivered,Express Shipping,UPS,3,4,False,Mobile,Mobile App,Windows,Organic Search,Early Bird Special,SAVE20,False,Southern DC,False,,2.0,False,,206,7,0,4,Q1,2023,Thursday,False,7
TXN-1000485,2023-07-31,08:30:06,C437572,Raymond Torres,raymond.torres81@outlook.com,45-54,Male,VIP,24,PA,Pennsylvania,Houston,20099,SKU83789,Levi's 501 Original Jeans,Fashion,Levi's,4.0,2684,1,69.5,0,69.5,69.5,9.65,6.71,0.0,76.21,38.94,38.94,37.27,48.9,Google Pay,Completed,Returned,2-Day Shipping,UPS,6,3,True,Desktop,Mobile App,Windows,Paid Search,,,False,Central DC,False,,3.0,True,0.0,745,13,3,61,Q3,2023,Monday,False,12
TXN-1000486,2023-03-13,14:33:22,C157620,Nicholas Sanders,nicholass49@icloud.com,45-54,Male,Returning,9,FL,Florida,Seattle,79552,SKU53154,ASUS ROG Zephyrus G14,Computers,ASUS,4.9,3331,3,1599.0,20,1279.2,3837.6,9.01,345.88,0.0,4183.48,1032.82,3098.46,1085.02,25.94,Visa,Completed,Delivered,2-Day Shipping,Amazon Logistics,3,2,False,Desktop,Mobile App,Android,Email,,SAVE20,False,Southern DC,False,,,False,2.0,1074,10,2,14,Q1,2023,Monday,False,20
TXN-1000487,2023-04-26,08:10:18,C587266,Scott Campbell,scott.campbell37@hotmail.com,25-34,Other,VIP,8,CO,Colorado,Atlanta,45327,SKU77401,Microsoft Surface Laptop 5,Computers,Microsoft,3.7,1384,3,999.0,0,999.0,2997.0,6.64,198.98,0.0,3195.98,653.34,1960.02,1235.96,38.67,PayPal,Pending,Shipped,Standard Shipping,FedEx,6,4,False,Mobile,Safari,macOS,Direct,Anniversary Sale,,False,West Coast DC,False,,,False,,464,5,3,160,Q2,2023,Wednesday,False,11
TXN-1000488,2023-03-02,21:21:01,C236306,Brenda Howard,brenda.howard81@protonmail.com,18-24,Other,VIP,49,NC,North Carolina,Las Vegas,14055,SKU53959,Lenovo ThinkPad X1 Carbon,Computers,Lenovo,3.9,1458,3,1429.0,0,1429.0,4287.0,5.21,223.24,0.0,4510.24,853.95,2561.85,1948.39,43.2,American Express,Pending,Processing,Next Day,USPS,5,2,True,Mobile,Edge,Android,Social Media,VIP Member Exclusive,,False,Central DC,False,,,False,,1160,20,0,74,Q1,2023,Thursday,False,15
TXN-1000489,2023-05-11,21:28:02,C541472,Anthony Cruz,anthony.cruz8@yahoo.com,55-64,Female,Returning,26,NC,North Carolina,Boston,91152,SKU55716,Bowflex SelectTech 552,Sports & Outdoors,Bowflex,4.5,2434,3,429.0,0,429.0,1287.0,5.3,68.22,0.0,1355.22,265.83,797.49,557.73,41.15,Apple Pay,Completed,Cancelled,Express Shipping,DHL,7,2,True,Mobile,Mobile App,Windows,Social Media,Loyalty Rewards Event,,True,East Coast DC,False,,,False,2.0,934,15,0,97,Q2,2023,Thursday,False,23
TXN-1000490,2023-01-25,09:09:37,C545188,Paul Martinez,paul_martinez51@outlook.com,65+,Other,VIP,4,WI,Wisconsin,San Diego,77746,SKU89513,Apple iPhone 15 Pro Max,Electronics,Apple,3.7,2712,1,1199.0,20,959.2,959.2,9.75,93.5,0.0,1052.7,620.83,620.83,431.87,41.02,American Express,Completed,Delivered,Free Shipping,Amazon Logistics,2,4,True,Mobile,Firefox,Windows,Paid Search,Holiday Gift Guide,SAVE20,False,West Coast DC,False,,4.0,False,,222,9,0,160,Q1,2023,Wednesday,False,12
TXN-1000491,2023-01-16,21:38:02,C414678,Thomas Cox,thomas_cox47@yahoo.com,35-44,Other,VIP,38,MI,Michigan,Boston,76950,SKU72545,Levi's 501 Original Jeans,Fashion,Levi's,3.8,1814,3,69.5,10,62.55,187.65,6.13,11.5,0.0,199.15,34.96,104.88,94.27,47.34,PayPal,Pending,Processing,Free Shipping,USPS,2,2,True,Desktop,Firefox,Windows,Direct,Back to School,SAVE10,False,Southern DC,False,,4.0,False,,630,18,1,113,Q1,2023,Monday,False,8
TXN-1000492,2023-04-25,11:55:58,C115310,Ryan Jackson,ryanj28@gmail.com,65+,Female,Returning,20,PA,Pennsylvania,Houston,78857,SKU69137,Nintendo Switch OLED,Electronics,Nintendo,4.3,3015,1,349.0,0,349.0,349.0,7.94,27.7,0.0,376.7,243.46,243.46,133.24,35.37,American Express,Completed,Processing,2-Day Shipping,USPS,2,9,True,Tablet,Firefox,macOS,Email,,,False,Central DC,False,Not as Expected,3.0,False,4.0,97,4,2,168,Q2,2023,Tuesday,False,13
TXN-1000493,2023-08-16,17:35:43,C773175,Elizabeth Miller,elizabethm69@outlook.com,65+,Male,Returning,28,WA,Washington,Atlanta,59704,SKU24827,Dell OptiPlex 7010,Computers,Dell,4.7,1624,1,899.0,10,809.1,809.1,7.54,61.03,0.0,870.13,567.58,567.58,302.55,34.77,Visa,Refunded,Cancelled,Standard Shipping,FedEx,4,2,True,Desktop,Mobile App,macOS,Email,,SAVE10,False,Southern DC,False,,3.0,False,,499,14,2,10,Q3,2023,Wednesday,False,11
TXN-1000494,2023-03-04,12:38:25,C746108,Laura Ruiz,laura.ruiz68@hotmail.com,65+,Female,VIP,16,SC,South Carolina,Dallas,28951,SKU83700,"MacBook Air 15"" M3",Computers,MacBook,3.7,4671,3,1299.0,20,1039.2,3117.6,7.21,224.65,0.0,3342.25,732.44,2197.32,1144.93,34.26,PayPal,Completed,Processing,Free Shipping,FedEx,6,10,True,Desktop,Firefox,Android,Social Media,,SAVE20,False,West Coast DC,False,Not as Expected,2.0,True,,1089,19,1,9,Q1,2023,Saturday,True,10
TXN-1000495,2023-01-01,17:28:31,C560290,Dennis Smith,denniss22@hotmail.com,55-64,Female,VIP,10,PA,Pennsylvania,Fort Worth,31490,SKU55687,Sony WH-1000XM5 Headphones,Electronics,Sony,4.7,4946,2,349.99,0,349.99,699.98,7.11,49.79,0.0,749.77,231.13,462.26,287.51,38.35,Apple Pay,Refunded,Shipped,Express Shipping,DHL,6,8,True,Mobile,Chrome,Android,Social Media,Customer Appreciation Day,,False,East Coast DC,False,,3.0,False,7.0,651,4,0,162,Q1,2023,Sunday,True,22
TXN-1000496,2023-09-24,20:37:39,C689587,Mark Collins,markcollins39@gmail.com,35-44,Other,New,33,AL,Alabama,Seattle,45976,SKU42709,KitchenAid Artisan Mixer,Home & Kitchen,KitchenAid,4.8,4207,3,449.99,5,427.49,1282.47,9.92,127.16,0.0,1409.63,235.09,705.27,704.36,49.97,Visa,Completed,Returned,2-Day Shipping,Amazon Logistics,7,9,True,Mobile,Chrome,Windows,Email,,SAVE5,False,Southern DC,False,Defective,,False,,265,20,3,115,Q3,2023,Sunday,True,23
TXN-1000497,2023-05-14,10:47:36,C355939,Frank Gonzalez,frankgonzalez37@hotmail.com,35-44,Female,VIP,1,CO,Colorado,New York,81840,SKU97082,KitchenAid Artisan Mixer,Home & Kitchen,KitchenAid,3.8,3611,2,449.99,20,359.99,719.98,8.93,64.27,0.0,784.25,275.14,550.28,233.97,29.83,Visa,Refunded,Processing,2-Day Shipping,FedEx,5,6,False,Tablet,Chrome,Windows,Social Media,Spring Collection Launch,SAVE20,False,West Coast DC,False,,,False,4.0,279,12,1,164,Q2,2023,Sunday,True,15
TXN-1000498,2023-07-27,18:12:21,C671006,Andrew Ross,andrew_ross88@protonmail.com,45-54,Female,VIP,44,CO,Colorado,Boston,71792,SKU43787,Nest Learning Thermostat,Home & Kitchen,Nest,3.9,1714,1,249.0,0,249.0,249.0,5.09,12.67,0.0,261.67,161.73,161.73,99.94,38.19,PayPal,Completed,Processing,2-Day Shipping,USPS,5,2,True,Tablet,Firefox,macOS,Referral,,,False,Central DC,False,,,True,9.0,576,3,0,75,Q3,2023,Thursday,False,7
TXN-1000499,2023-10-27,11:55:27,C176158,Patrick Morales,patrick_morales73@gmail.com,55-64,Female,Returning,32,NC,North Carolina,Miami,32237,SKU11330,GoPro Hero 12 Black,Electronics,GoPro,3.8,2060,1,399.0,0,399.0,399.0,5.12,20.41,0.0,419.41,200.64,200.64,218.77,52.16,Klarna,Completed,Returned,Free Shipping,UPS,7,4,True,Mobile,Mobile App,Windows,Organic Search,Free Shipping Weekend,,True,Southern DC,True,,,True,4.0,729,14,3,114,Q4,2023,Friday,False,19
TXN-1000500,2023-07-19,12:03:49,C630928,Frank Torres,franktorres39@hotmail.com,55-64,Male,New,36,FL,Florida,Seattle,71061,SKU59261,ASUS ROG Zephyrus G14,Computers,ASUS,4.5,2825,1,1599.0,15,1359.15,1359.15,9.87,134.14,0.0,1493.29,977.44,977.44,515.85,34.54,Google Pay,Completed,Returned,Express Shipping,DHL,5,9,True,Mobile,Mobile App,iOS,Email,,SAVE15,False,Central DC,False,,,True,,919,16,3,63,Q3,2023,Wednesday,False,10
TXN-1000501,2023-04-19,23:52:26,C950562,Nicole Nguyen,nicole.nguyen18@icloud.com,45-54,Female,New,40,NC,North Carolina,Seattle,25646,SKU35913,Osprey Atmos AG 65,Sports & Outdoors,Osprey,3.8,2929,1,320.0,0,320.0,320.0,9.73,31.13,0.0,351.13,173.08,173.08,178.05,50.71,Google Pay,Pending,Processing,Standard Shipping,UPS,4,9,True,Mobile,Mobile App,macOS,Organic Search,Holiday Gift Guide,,True,Southern DC,True,,,True,,1173,3,1,126,Q2,2023,Wednesday,False,17
TXN-1000502,2023-11-03,15:23:10,C652422,Elizabeth Kelly,elizabethk66@icloud.com,18-24,Male,Returning,34,SC,South Carolina,Los Angeles,19190,SKU64251,Razer Blade 15,Computers,Razer,4.6,3028,1,2499.0,5,2374.05,2374.05,6.02,142.99,0.0,2517.04,1353.31,1353.31,1163.73,46.23,Visa,Completed,Delivered,Standard Shipping,DHL,6,7,True,Tablet,Mobile App,Windows,Email,Holiday Gift Guide,SAVE5,False,Central DC,False,,,True,,315,13,1,50,Q4,2023,Friday,False,8
TXN-1000503,2023-02-20,15:30:51,C145427,Stephen Evans,stephenevans32@hotmail.com,18-24,Other,VIP,39,LA,Louisiana,Jacksonville,51706,SKU27980,Ray-Ban Aviator Classic,Fashion,Ray-Ban,3.6,1484,2,163.0,20,130.4,260.8,7.53,19.64,0.0,280.44,90.05,180.1,100.34,35.78,Apple Pay,Refunded,Delivered,Free Shipping,UPS,3,8,True,Mobile,Chrome,Android,Email,First Purchase Discount,SAVE20,False,West Coast DC,False,,,False,,366,13,0,132,Q1,2023,Monday,False,11
TXN-1000504,2023-08-28,20:30:32,C627003,Sandra Parker,sparker51@protonmail.com,65+,Female,VIP,13,IN,Indiana,San Jose,85004,SKU84448,Google Pixel 8 Pro,Electronics,Google,4.5,1727,2,999.0,0,999.0,1998.0,7.28,145.45,0.0,2143.45,678.17,1356.34,787.11,36.72,Visa,Refunded,Returned,Express Shipping,DHL,5,4,False,Desktop,Safari,Windows,Paid Search,,,False,West Coast DC,True,,,True,,1060,8,3,175,Q3,2023,Monday,False,13
TXN-1000505,2023-12-07,22:21:50,C367894,Carol White,cwhite7@protonmail.com,65+,Male,VIP,36,LA,Louisiana,Philadelphia,10517,SKU15313,Nike Air Max 90,Fashion,Nike,3.5,3614,1,130.0,0,130.0,130.0,8.15,10.6,0.0,140.6,75.75,75.75,64.85,46.12,Mastercard,Completed,Processing,Free Shipping,USPS,3,10,True,Mobile,Chrome,Windows,Paid Search,,,True,East Coast DC,True,,,True,7.0,486,18,0,41,Q4,2023,Thursday,False,20
TXN-1000506,2023-12-09,12:55:00,C404042,Mark Castillo,mcastillo43@icloud.com,18-24,Female,VIP,7,TN,Tennessee,San Francisco,84254,SKU40983,Apple iPhone 15 Pro Max,Electronics,Apple,4.8,3970,1,1199.0,0,1199.0,1199.0,5.95,71.34,0.0,1270.34,831.14,831.14,439.2,34.57,Apple Pay,Refunded,Returned,Next Day,FedEx,6,2,True,Mobile,Edge,iOS,Organic Search,,,False,West Coast DC,False,,2.0,True,9.0,187,17,2,100,Q4,2023,Saturday,True,19
TXN-1000507,2023-10-05,06:13:19,C500245,Kathleen Richardson,kathleen_richardson33@icloud.com,35-44,Other,New,39,IL,Illinois,Chicago,64195,SKU72879,Apple AirPods Pro 2,Electronics,Apple,3.8,824,3,249.0,10,224.1,672.3,8.22,55.29,0.0,727.59,135.83,407.49,320.1,43.99,Visa,Completed,Returned,Next Day,DHL,2,9,True,Desktop,Chrome,Windows,Direct,,SAVE10,False,East Coast DC,True,Not as Expected,5.0,False,8.0,803,4,2,156,Q4,2023,Thursday,False,10
TXN-1000508,2023-09-06,15:06:40,C194466,Samuel Myers,samuelm5@icloud.com,18-24,Other,VIP,17,TX,Texas,Atlanta,44924,SKU98528,Xbox Series X,Electronics,Xbox,4.6,431,3,499.0,0,499.0,1497.0,6.66,99.66,0.0,1596.66,315.65,946.95,649.71,40.69,American Express,Refunded,Returned,Free Shipping,FedEx,4,10,False,Tablet,Mobile App,iOS,Social Media,,,False,West Coast DC,False,,,False,3.0,1133,17,3,108,Q3,2023,Wednesday,False,8
TXN-1000509,2023-05-06,10:31:46,C804133,Maria Lee,marial61@hotmail.com,55-64,Female,New,20,VA,Virginia,Columbus,75939,SKU13850,Fitbit Charge 6,Electronics,Fitbit,4.9,2298,2,159.95,0,159.95,319.9,8.46,27.05,0.0,346.95,106.52,213.04,133.91,38.6,PayPal,Completed,Delivered,Express Shipping,DHL,5,2,False,Tablet,Firefox,iOS,Paid Search,,,False,Southern DC,False,,3.0,False,,1050,17,0,113,Q2,2023,Saturday,True,9
TXN-1000510,2023-03-07,22:46:51,C482295,Nicholas Diaz,nicholasdiaz37@icloud.com,45-54,Male,VIP,22,AL,Alabama,San Jose,12580,SKU47890,Apple Watch Series 9,Electronics,Apple,4.5,4649,3,399.0,0,399.0,1197.0,5.33,63.78,0.0,1260.78,210.18,630.54,630.24,49.99,Apple Pay,Completed,Delivered,Standard Shipping,DHL,2,7,True,Mobile,Firefox,macOS,Referral,,,False,Central DC,False,,,False,4.0,981,17,2,117,Q1,2023,Tuesday,False,8
TXN-1000511,2023-10-10,21:31:42,C371759,Nancy Young,nancyyoung28@protonmail.com,45-54,Female,VIP,24,AZ,Arizona,Miami,72995,SKU14869,Dell XPS 15,Computers,Dell,4.9,750,2,1799.0,0,1799.0,3598.0,9.14,328.86,0.0,3926.86,1141.75,2283.5,1643.36,41.85,PayPal,Completed,Delivered,Standard Shipping,UPS,2,8,True,Tablet,Mobile App,iOS,Social Media,,,False,West Coast DC,False,,2.0,False,,223,8,0,85,Q4,2023,Tuesday,False,11
TXN-1000512,2023-09-05,15:54:47,C123027,David Chavez,david_chavez74@gmail.com,45-54,Male,VIP,9,CO,Colorado,Chicago,23824,SKU33894,Samsung Galaxy Tab S9,Electronics,Samsung,4.6,3041,2,849.99,0,849.99,1699.98,5.09,86.44,0.0,1786.42,517.96,1035.92,750.5,42.01,Klarna,Completed,Cancelled,Free Shipping,UPS,5,2,True,Tablet,Edge,macOS,Organic Search,VIP Member Exclusive,,False,East Coast DC,False,,5.0,True,3.0,334,15,1,7,Q3,2023,Tuesday,False,19
TXN-1000513,2023-10-29,23:21:41,C632110,Larry Price,larryp10@yahoo.com,35-44,Other,Returning,3,FL,Florida,Phoenix,13249,SKU51650,Apple Mac Mini M2,Computers,Apple,3.5,4675,3,599.0,5,569.05,1707.15,6.82,116.43,0.0,1823.58,377.01,1131.03,692.55,37.98,Mastercard,Completed,Returned,Free Shipping,FedEx,2,5,True,Tablet,Firefox,Android,Paid Search,Free Shipping Weekend,SAVE5,False,East Coast DC,False,,5.0,True,10.0,325,12,1,152,Q4,2023,Sunday,True,10
TXN-1000514,2023-01-01,16:49:54,C217815,Joshua Gomez,jgomez32@outlook.com,55-64,Male,New,46,MN,Minnesota,Las Vegas,98253,SKU72191,Philips Hue Starter Kit,Home & Kitchen,Philips,3.8,1329,1,199.99,10,179.99,179.99,7.58,13.65,0.0,193.64,128.4,128.4,65.24,33.69,Visa,Pending,Returned,Express Shipping,Amazon Logistics,3,9,False,Mobile,Safari,iOS,Social Media,Holiday Gift Guide,SAVE10,True,East Coast DC,False,,4.0,True,0.0,437,14,2,108,Q1,2023,Sunday,True,6
TXN-1000515,2023-03-31,18:45:03,C163070,Jacob Morales,jacob.morales70@icloud.com,18-24,Female,VIP,42,MO,Missouri,Boston,82461,SKU70575,New Balance 990v6,Fashion,New,4.0,590,2,199.99,5,189.99,379.98,9.75,37.04,0.0,417.02,114.55,229.1,187.92,45.06,PayPal,Pending,Processing,Next Day,Amazon Logistics,4,9,False,Tablet,Mobile App,iOS,Referral,VIP Member Exclusive,SAVE5,False,East Coast DC,False,,,False,3.0,1034,9,1,172,Q1,2023,Friday,False,23
TXN-1000516,2023-09-19,11:25:00,C361809,Sandra Diaz,sandrad78@gmail.com,18-24,Male,Returning,40,AZ,Arizona,Chicago,68092,SKU88526,Canon EOS R6 Mark II,Electronics,Canon,4.1,2182,3,2499.0,0,2499.0,7497.0,5.24,392.49,0.0,7889.49,1617.09,4851.27,3038.22,38.51,Apple Pay,Completed,Delivered,Express Shipping,FedEx,6,7,True,Desktop,Mobile App,Windows,Referral,,,False,West Coast DC,False,,4.0,False,2.0,1055,6,3,71,Q3,2023,Tuesday,False,23
TXN-1000517,2023-09-22,23:21:24,C183880,Jeffrey Cooper,jeffreycooper58@protonmail.com,25-34,Female,New,44,MD,Maryland,Nashville,53779,SKU99184,Patagonia Better Sweater,Fashion,Patagonia,3.7,2263,3,139.0,20,111.2,333.6,5.99,19.99,0.0,353.59,72.14,216.42,137.17,38.79,Klarna,Pending,Cancelled,Free Shipping,FedEx,5,6,True,Mobile,Edge,iOS,Email,Bundle & Save,SAVE20,False,East Coast DC,False,,,False,,215,3,0,159,Q3,2023,Friday,False,16
TXN-1000518,2023-10-12,21:59:24,C720068,Debra Gonzalez,debragonzalez63@outlook.com,18-24,Other,Returning,19,VA,Virginia,Boston,30543,SKU41552,Sony PlayStation 5,Electronics,Sony,4.3,2304,1,499.0,10,449.1,449.1,7.56,33.95,0.0,483.05,293.66,293.66,189.39,39.21,PayPal,Pending,Processing,Free Shipping,Amazon Logistics,3,10,True,Tablet,Edge,iOS,Paid Search,,SAVE10,False,Southern DC,True,,3.0,True,0.0,766,16,3,30,Q4,2023,Thursday,False,19
TXN-1000519,2023-10-26,23:42:11,C896205,Rebecca Morales,rebecca_morales90@yahoo.com,55-64,Male,VIP,32,PA,Pennsylvania,Chicago,53209,SKU39966,Michael Kors Crossbody,Fashion,Michael,4.6,2158,3,298.0,20,238.4,715.2,9.01,64.46,0.0,779.66,206.6,619.8,159.86,20.5,Google Pay,Refunded,Shipped,Next Day,Amazon Logistics,5,4,True,Tablet,Chrome,Android,Organic Search,,SAVE20,True,East Coast DC,False,Wrong Size,,False,,458,10,3,21,Q4,2023,Thursday,False,14
TXN-1000520,2023-10-07,19:24:33,C354591,Amanda Ramirez,amandaramirez5@icloud.com,18-24,Other,Returning,38,MN,Minnesota,Fort Worth,58060,SKU90666,Vitamix A3500,Home & Kitchen,Vitamix,4.4,3831,1,649.95,0,649.95,649.95,5.9,38.37,0.0,688.32,448.56,448.56,239.76,34.83,Visa,Pending,Delivered,Express Shipping,FedEx,5,3,False,Desktop,Edge,macOS,Email,,,False,Central DC,False,,1.0,False,,384,7,3,139,Q4,2023,Saturday,True,10
TXN-1000521,2023-05-17,07:42:35,C561955,Jonathan Howard,jhoward34@gmail.com,25-34,Male,New,31,WI,Wisconsin,Jacksonville,31024,SKU66327,Theragun Pro,Sports & Outdoors,Theragun,3.7,2075,1,599.0,0,599.0,599.0,8.23,49.29,0.0,648.29,353.16,353.16,295.13,45.52,Mastercard,Pending,Cancelled,2-Day Shipping,USPS,6,10,False,Mobile,Mobile App,macOS,Social Media,New Year Clearance,,True,Southern DC,False,,,False,,276,13,2,103,Q2,2023,Wednesday,False,8
TXN-1000522,2023-06-21,11:14:04,C704636,Jacob Gray,jgray72@outlook.com,25-34,Male,New,44,NC,North Carolina,Fort Worth,72055,SKU82664,The North Face Puffer,Fashion,The,4.7,4854,2,229.0,20,183.2,366.4,5.73,21.01,0.0,387.41,153.28,306.56,80.85,20.87,Google Pay,Pending,Shipped,Next Day,Amazon Logistics,7,6,True,Desktop,Firefox,iOS,Direct,,SAVE20,False,East Coast DC,True,,,True,5.0,134,14,0,144,Q2,2023,Wednesday,False,17
TXN-1000523,2023-12-30,17:24:32,C732435,Thomas Scott,thomas_scott9@hotmail.com,55-64,Male,Returning,25,GA,Georgia,Phoenix,19365,SKU61051,Xbox Series X,Electronics,Xbox,3.8,3660,2,499.0,15,424.15,848.3,8.16,69.2,0.0,917.5,309.48,618.96,298.54,32.54,Google Pay,Completed,Returned,Next Day,USPS,7,3,True,Mobile,Safari,Windows,Email,,SAVE15,False,Southern DC,False,,2.0,False,,227,20,3,35,Q4,2023,Saturday,True,13
